compactness;circularity;distance_circularity;radius_ratio;pr_axis_aspect_ratio;max_length_aspect_ratio;scatter_ratio;elongatedness;pr_axis_rectangularity;max_length_rectangularity;scaled_variance_major;scaled_variance_minor;scaled_radius_of_gyration;skewness_about_major;skewness_about_minor;kurtosis_about_major;kurtosis_about_minor;hollows_ratio;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
94.0;45.0;85.0;160.0;63.0;10.0;158.0;43.0;20.0;157.0;174.0;367.0;162.0;68.0;1.0;6.0;189.0;199.0;3;3;max_length_rectangularity > 146.00 AND scaled_variance_major <= 178.00 AND distance_circularity > 80.00;3;0.9975845410628019;0.064;1.0;0.2608695652173913
90.0;38.0;75.0;164.0;64.0;7.0;151.0;43.0;19.0;131.0;168.0;345.0;139.0;66.0;0.0;0.0;195.0;204.0;0;0;circularity <= 40.00 AND elongatedness <= 43.00 AND skewness_about_major <= 67.00 AND 57.00 < pr_axis_aspect_ratio <= 65.00 AND compactness > 87.00 AND hollows_ratio > 197.00 AND kurtosis_about_major <= 11.00 AND scaled_variance_minor > 319.00;8;0.9541284403669725;0.004;0.5;0.011834319526627219
108.0;49.0;103.0;200.0;62.0;10.0;206.0;32.0;23.0;155.0;227.0;635.0;215.0;72.0;6.0;16.0;189.0;198.0;2;2;scaled_radius_of_gyration > 198.00 AND compactness > 100.00 AND circularity <= 49.00 AND radius_ratio > 196.00 AND pr_axis_aspect_ratio <= 65.00;5;0.95;0.0013;1.0;0.011627906976744186
104.0;58.0;103.0;230.0;69.0;11.0;219.0;30.0;25.0;176.0;231.0;716.0;246.0;71.0;7.0;4.0;187.0;196.0;1;1;radius_ratio > 196.00 AND hollows_ratio <= 197.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND 67.00 < skewness_about_major <= 71.00 AND 6.00 < skewness_about_minor <= 9.00 AND circularity > 49.00 AND elongatedness <= 46.00;7;0.9168141592920354;0.0041;0.75;0.016853932584269662
102.0;48.0;105.0;214.0;64.0;10.0;201.0;33.0;23.0;152.0;214.0;600.0;178.0;64.0;0.0;25.0;192.0;204.0;2;2;scatter_ratio > 197.25 AND skewness_about_major <= 67.00 AND radius_ratio > 196.00 AND scaled_variance_major <= 217.00;4;0.9501915708812261;0.0135;0.6363636363636364;0.040697674418604654
106.0;52.0;107.0;211.0;62.0;8.0;200.0;33.0;23.0;161.0;218.0;602.0;200.0;67.0;9.0;17.0;194.0;201.0;1;1;radius_ratio > 196.00 AND 7.00 < max_length_aspect_ratio <= 8.00 AND pr_axis_aspect_ratio <= 65.00 AND skewness_about_minor <= 9.00 AND pr_axis_rectangularity <= 23.00 AND circularity > 49.00 AND kurtosis_about_major <= 19.00 AND skewness_about_major <= 67.00 AND kurtosis_about_minor > 193.25;9;0.9696969696969697;0.0016;1.0;0.011235955056179775
81.0;43.0;68.0;139.0;62.0;7.0;149.0;46.0;19.0;145.0;172.0;323.0;171.0;83.0;1.0;14.0;180.0;184.0;0;0;radius_ratio <= 141.00 AND scatter_ratio > 147.00 AND pr_axis_aspect_ratio > 61.00 AND max_length_aspect_ratio <= 8.00;4;1.0;0.0048;1.0;0.023668639053254437
106.0;54.0;101.0;222.0;67.0;12.0;222.0;30.0;25.0;173.0;228.0;721.0;200.0;70.0;3.0;4.0;187.0;201.0;2;2;scaled_radius_of_gyration > 198.00 AND skewness_about_major <= 71.00 AND compactness > 100.00 AND radius_ratio > 196.00 AND 2.00 < skewness_about_minor <= 6.00 AND hollows_ratio > 197.00 AND kurtosis_about_major <= 6.00 AND kurtosis_about_minor <= 189.00 AND pr_axis_aspect_ratio > 57.00 AND max_length_aspect_ratio > 7.00;10;0.9571865443425076;0.0017;1.0;0.01744186046511628
83.0;37.0;62.0;113.0;53.0;6.0;122.0;55.0;17.0;129.0;143.0;218.0;135.0;79.0;0.0;7.0;181.0;185.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 167.00 AND 6.00 < kurtosis_about_major <= 11.00 AND radius_ratio <= 141.00 AND skewness_about_major > 75.00 AND skewness_about_minor <= 2.00 AND scaled_radius_of_gyration <= 148.75 AND kurtosis_about_minor <= 184.00 AND hollows_ratio <= 201.00 AND pr_axis_aspect_ratio <= 57.00 AND distance_circularity <= 98.00 AND pr_axis_rectangularity <= 19.00 AND scatter_ratio <= 147.00 AND elongatedness > 43.00 AND compactness <= 100.00 AND circularity <= 49.00 AND max_length_rectangularity <= 160.00 AND max_length_aspect_ratio <= 10.00;18;0.9135559921414538;0.0013;1.0;0.012422360248447204
90.0;36.0;74.0;171.0;60.0;8.0;157.0;42.0;19.0;128.0;177.0;367.0;123.0;61.0;6.0;21.0;197.0;204.0;2;1;radius_ratio > 168.00 AND pr_axis_aspect_ratio <= 61.00 AND pr_axis_rectangularity <= 19.00 AND max_length_aspect_ratio <= 8.00 AND kurtosis_about_major > 11.00;5;0.958041958041958;0.0015;1.0;0.011235955056179775
107.0;52.0;101.0;218.0;64.0;11.0;202.0;33.0;23.0;164.0;219.0;610.0;192.0;65.0;17.0;2.0;197.0;206.0;1;1;radius_ratio > 196.00 AND pr_axis_aspect_ratio <= 65.00 AND kurtosis_about_major <= 6.00 AND scaled_variance_minor > 584.50 AND kurtosis_about_minor > 193.25;5;0.9692307692307692;0.005;0.5;0.011235955056179775
87.0;49.0;86.0;190.0;64.0;9.0;177.0;37.0;21.0;153.0;197.0;471.0;209.0;67.0;11.0;7.0;192.0;199.0;1;1;radius_ratio > 168.00 AND compactness <= 87.00 AND pr_axis_aspect_ratio <= 65.00;3;0.951310861423221;0.0056;1.0;0.028089887640449437
103.0;48.0;96.0;232.0;71.0;10.0;205.0;32.0;23.0;153.0;226.0;633.0;197.0;71.0;2.0;15.0;188.0;196.0;1;2;scatter_ratio > 197.25 AND skewness_about_major <= 71.00 AND radius_ratio > 196.00 AND circularity <= 49.00 AND 7.00 < max_length_aspect_ratio <= 10.00;5;0.9722222222222222;0.0141;0.9;0.05232558139534884
85.0;37.0;80.0;158.0;59.0;8.0;153.0;44.0;19.0;126.0;179.0;348.0;136.0;69.0;6.0;21.0;191.0;197.0;1;1;max_length_rectangularity <= 136.00 AND 178.00 < scaled_variance_major <= 217.00 AND max_length_aspect_ratio > 7.00 AND kurtosis_about_major > 19.00 AND radius_ratio > 141.00 AND pr_axis_aspect_ratio <= 61.00 AND compactness <= 87.00 AND skewness_about_minor > 2.00 AND 184.00 < kurtosis_about_minor <= 193.25 AND 147.00 < scatter_ratio <= 157.00 AND 43.00 < elongatedness <= 46.00 AND scaled_variance_minor > 319.00 AND 191.00 < hollows_ratio <= 201.00 AND 67.00 < skewness_about_major <= 75.00;14;0.9501385041551247;0.0015;1.0;0.011235955056179775
96.0;48.0;83.0;177.0;59.0;8.0;171.0;39.0;21.0;152.0;195.0;438.0;196.0;67.0;15.0;0.0;195.0;201.0;1;2;scaled_radius_of_gyration > 174.00 AND skewness_about_major <= 67.00 AND hollows_ratio > 197.00 AND pr_axis_aspect_ratio <= 61.00 AND circularity <= 49.00 AND pr_axis_rectangularity > 20.00 AND radius_ratio > 168.00 AND max_length_rectangularity > 146.00 AND kurtosis_about_major <= 6.00 AND scatter_ratio > 157.00 AND scaled_variance_major <= 217.00 AND max_length_aspect_ratio <= 8.00;12;0.9664634146341463;0.0016;1.0;0.011627906976744186
101.0;55.0;101.0;183.0;57.0;13.0;225.0;30.0;25.0;177.0;225.0;741.0;204.0;71.0;5.0;10.0;186.0;198.0;1;1;pr_axis_aspect_ratio <= 57.00 AND radius_ratio > 168.00 AND skewness_about_minor <= 6.00 AND max_length_rectangularity > 160.00;4;0.8816568047337278;0.022;0.625;0.056179775280898875
108.0;53.0;103.0;202.0;64.0;10.0;220.0;30.0;25.0;168.0;224.0;711.0;214.0;73.0;11.0;10.0;188.0;199.0;2;2;scaled_radius_of_gyration > 198.00 AND skewness_about_minor > 9.00 AND pr_axis_aspect_ratio <= 65.00 AND radius_ratio > 196.00 AND hollows_ratio > 197.00 AND compactness > 100.00 AND max_length_aspect_ratio <= 10.00 AND kurtosis_about_major <= 11.00 AND skewness_about_major <= 75.00 AND kurtosis_about_minor <= 189.00;10;0.9532967032967034;0.0022;1.0;0.011627906976744186
101.0;48.0;85.0;191.0;60.0;11.0;175.0;38.0;21.0;153.0;192.0;458.0;187.0;62.0;5.0;22.0;197.0;210.0;2;2;scatter_ratio > 157.00 AND skewness_about_major <= 67.00 AND radius_ratio > 168.00 AND 33.00 < elongatedness <= 43.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND 20.00 < pr_axis_rectangularity <= 23.00 AND 174.00 < scaled_radius_of_gyration <= 198.00 AND scaled_variance_major <= 217.00 AND circularity <= 49.00 AND scaled_variance_minor <= 584.50 AND distance_circularity <= 98.00 AND skewness_about_minor > 2.00 AND max_length_rectangularity <= 160.00 AND compactness > 100.00 AND hollows_ratio > 201.00 AND kurtosis_about_major > 19.00 AND max_length_aspect_ratio > 8.00;17;0.950530035335689;0.0014;1.0;0.011627906976744186
100.0;57.0;107.0;207.0;63.0;11.0;227.0;30.0;25.0;180.0;234.0;756.0;205.0;72.0;6.0;19.0;186.0;198.0;1;1;radius_ratio > 196.00 AND pr_axis_aspect_ratio <= 65.00 AND skewness_about_major > 71.00 AND scaled_variance_minor > 584.50 AND compactness <= 100.00 AND kurtosis_about_major > 11.00;6;0.9662447257383966;0.0026;1.0;0.016853932584269662
91.0;41.0;84.0;141.0;57.0;9.0;149.0;45.0;19.0;143.0;170.0;330.0;158.0;72.0;9.0;14.0;189.0;199.0;3;3;distance_circularity > 80.00 AND radius_ratio <= 141.00 AND max_length_aspect_ratio > 8.00;3;1.0;0.0195;1.0;0.08695652173913043
86.0;43.0;68.0;150.0;64.0;9.0;138.0;48.0;18.0;143.0;161.0;285.0;174.0;69.0;6.0;0.0;192.0;201.0;3;3;scaled_variance_minor <= 319.00 AND max_length_aspect_ratio > 8.00 AND radius_ratio <= 168.00;3;0.9543147208121827;0.0254;0.8947368421052632;0.10559006211180125
88.0;39.0;88.0;194.0;69.0;8.0;168.0;40.0;20.0;133.0;199.0;416.0;151.0;74.0;3.0;22.0;186.0;192.0;1;2;kurtosis_about_minor <= 189.00 AND scatter_ratio > 157.00 AND radius_ratio > 168.00 AND circularity <= 40.00;4;0.976878612716763;0.0069;0.6666666666666666;0.023255813953488372
87.0;46.0;71.0;159.0;66.0;6.0;151.0;44.0;19.0;146.0;175.0;343.0;189.0;73.0;2.0;0.0;186.0;190.0;0;0;radius_ratio <= 168.00 AND pr_axis_aspect_ratio > 65.00 AND max_length_aspect_ratio <= 7.00;3;0.9849246231155779;0.0199;0.9230769230769231;0.07100591715976332
87.0;47.0;81.0;149.0;62.0;9.0;147.0;45.0;19.0;152.0;171.0;325.0;181.0;72.0;0.0;6.0;188.0;198.0;3;3;distance_circularity > 80.00 AND scatter_ratio <= 147.00 AND max_length_aspect_ratio > 7.00;3;0.9806763285024155;0.0134;0.9;0.055900621118012424
87.0;38.0;85.0;177.0;61.0;8.0;164.0;40.0;20.0;129.0;186.0;402.0;130.0;63.0;1.0;25.0;198.0;205.0;1;1;max_length_rectangularity <= 136.00 AND scatter_ratio > 157.00 AND max_length_aspect_ratio > 7.00 AND scaled_variance_major > 178.00 AND hollows_ratio > 197.00 AND skewness_about_minor <= 6.00;6;0.9597523219814241;0.0086;0.5714285714285714;0.02247191011235955
97.0;38.0;75.0;188.0;68.0;6.0;171.0;37.0;20.0;129.0;199.0;450.0;137.0;74.0;2.0;6.0;197.0;199.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 71.00;2;0.9752066115702479;0.0189;1.0;0.09467455621301775
95.0;46.0;92.0;159.0;63.0;11.0;160.0;42.0;20.0;157.0;176.0;372.0;171.0;70.0;7.0;21.0;189.0;200.0;3;3;max_length_rectangularity > 146.00 AND scaled_variance_major <= 178.00 AND max_length_aspect_ratio > 10.00;3;1.0;0.0405;1.0;0.16770186335403728
86.0;38.0;89.0;176.0;59.0;9.0;169.0;39.0;20.0;132.0;190.0;428.0;148.0;67.0;7.0;33.0;193.0;202.0;1;1;radius_ratio > 168.00 AND compactness <= 87.00 AND scaled_radius_of_gyration <= 148.75;3;0.9925558312655087;0.0038;1.0;0.02247191011235955
106.0;52.0;101.0;213.0;64.0;11.0;201.0;33.0;23.0;158.0;214.0;607.0;204.0;65.0;2.0;4.0;192.0;204.0;2;2;scatter_ratio > 197.25 AND skewness_about_major <= 67.00 AND scaled_variance_minor > 365.00 AND kurtosis_about_major <= 6.00;4;0.958974358974359;0.0129;0.7777777777777778;0.040697674418604654
90.0;47.0;85.0;149.0;60.0;10.0;155.0;43.0;19.0;155.0;179.0;355.0;186.0;75.0;1.0;5.0;185.0;196.0;3;3;max_length_rectangularity > 146.00 AND radius_ratio <= 168.00 AND max_length_aspect_ratio > 8.00 AND pr_axis_rectangularity <= 19.00;4;0.9787234042553191;0.0286;0.9523809523809523;0.12422360248447205
94.0;38.0;84.0;158.0;55.0;9.0;169.0;39.0;20.0;130.0;196.0;430.0;155.0;69.0;9.0;15.0;190.0;195.0;1;2;circularity <= 40.00 AND scaled_variance_major > 178.00 AND max_length_aspect_ratio > 8.00 AND skewness_about_major <= 71.00;4;0.9816031537450722;0.0104;0.5555555555555556;0.029069767441860465
87.0;41.0;73.0;158.0;64.0;7.0;151.0;44.0;19.0;138.0;175.0;341.0;152.0;73.0;3.0;8.0;190.0;194.0;0;0;radius_ratio <= 168.00 AND kurtosis_about_minor > 189.00 AND scaled_variance_major > 167.00 AND pr_axis_aspect_ratio > 61.00 AND max_length_aspect_ratio <= 7.00;5;0.9833333333333333;0.008;1.0;0.03550295857988166
98.0;35.0;70.0;182.0;68.0;5.0;155.0;41.0;19.0;124.0;184.0;371.0;117.0;71.0;3.0;22.0;202.0;205.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 67.00 AND max_length_aspect_ratio <= 7.00;3;0.9809069212410502;0.0621;1.0;0.25443786982248523
101.0;54.0;106.0;188.0;57.0;7.0;236.0;28.0;26.0;164.0;256.0;833.0;253.0;81.0;6.0;14.0;185.0;185.0;0;0;elongatedness <= 33.00 AND max_length_aspect_ratio <= 7.00;2;0.9542619542619543;0.042;1.0;0.17159763313609466
96.0;45.0;101.0;201.0;66.0;9.0;192.0;34.0;22.0;143.0;218.0;552.0;195.0;73.0;3.0;19.0;189.0;197.0;2;2;kurtosis_about_minor <= 189.00 AND radius_ratio > 196.00 AND scatter_ratio > 157.00 AND elongatedness > 33.00 AND skewness_about_major <= 75.00;5;0.9672544080604534;0.0064;0.5714285714285714;0.023255813953488372
93.0;45.0;73.0;164.0;59.0;7.0;159.0;42.0;20.0;146.0;182.0;379.0;188.0;65.0;11.0;15.0;195.0;201.0;1;2;pr_axis_aspect_ratio <= 61.00 AND scaled_variance_major > 178.00 AND 191.00 < hollows_ratio <= 201.00 AND elongatedness <= 46.00 AND scaled_variance_minor > 319.00 AND distance_circularity > 70.00 AND scatter_ratio > 147.00 AND pr_axis_rectangularity > 19.00 AND skewness_about_major <= 75.00 AND radius_ratio > 141.00 AND kurtosis_about_minor > 184.00 AND compactness <= 93.00 AND circularity > 44.00 AND max_length_rectangularity <= 146.00 AND kurtosis_about_major > 6.00;15;0.9674418604651163;0.0014;1.0;0.011627906976744186
89.0;42.0;85.0;144.0;58.0;10.0;152.0;44.0;19.0;144.0;173.0;345.0;161.0;72.0;8.0;13.0;187.0;197.0;3;3;distance_circularity > 80.00 AND elongatedness > 43.00 AND max_length_aspect_ratio > 8.00;3;0.9731343283582089;0.047;1.0;0.18633540372670807
93.0;40.0;62.0;117.0;49.0;7.0;131.0;52.0;18.0;145.0;160.0;249.0;156.0;78.0;8.0;6.0;184.0;184.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 136.00 AND skewness_about_major > 71.00 AND compactness > 87.00;5;0.9536082474226805;0.0225;1.0;0.10559006211180125
98.0;46.0;77.0;199.0;71.0;7.0;166.0;39.0;20.0;150.0;184.0;422.0;180.0;69.0;13.0;9.0;200.0;203.0;0;0;kurtosis_about_minor > 193.25 AND pr_axis_aspect_ratio > 65.00 AND skewness_about_major > 67.00 AND distance_circularity <= 80.00;4;0.9821428571428571;0.0393;1.0;0.16568047337278108
90.0;47.0;85.0;145.0;58.0;9.0;152.0;44.0;19.0;155.0;175.0;345.0;184.0;73.0;4.0;2.0;186.0;197.0;3;3;max_length_rectangularity > 146.00 AND elongatedness > 43.00 AND distance_circularity > 80.00;3;0.9932203389830508;0.0331;1.0;0.13664596273291926
96.0;45.0;80.0;162.0;63.0;9.0;146.0;46.0;19.0;148.0;161.0;316.0;161.0;64.0;5.0;10.0;199.0;207.0;3;3;scaled_variance_minor <= 319.00 AND max_length_aspect_ratio > 8.00 AND radius_ratio <= 168.00;3;0.9508928571428571;0.0248;0.8947368421052632;0.10559006211180125
92.0;36.0;78.0;165.0;57.0;8.0;153.0;43.0;19.0;128.0;169.0;349.0;124.0;60.0;4.0;19.0;203.0;211.0;2;1;pr_axis_aspect_ratio <= 57.00 AND 33.00 < elongatedness <= 43.00 AND skewness_about_major <= 75.00 AND 2.00 < skewness_about_minor <= 9.00 AND kurtosis_about_minor > 193.25 AND 167.00 < scaled_variance_major <= 178.00 AND 147.00 < scatter_ratio <= 157.00 AND hollows_ratio > 201.00 AND 319.00 < scaled_variance_minor <= 584.50 AND radius_ratio > 141.00 AND max_length_rectangularity <= 136.00 AND compactness <= 93.00 AND max_length_aspect_ratio > 7.00 AND kurtosis_about_major <= 19.00 AND distance_circularity > 70.00;15;0.9518518518518518;0.0013;1.0;0.011235955056179775
90.0;44.0;72.0;157.0;64.0;8.0;137.0;48.0;18.0;144.0;159.0;283.0;171.0;65.0;9.0;4.0;196.0;203.0;3;3;scaled_variance_minor <= 319.00 AND radius_ratio <= 168.00 AND max_length_aspect_ratio > 7.00 AND pr_axis_aspect_ratio > 61.00;4;0.9625935162094763;0.0389;0.9642857142857143;0.16770186335403728
90.0;38.0;79.0;185.0;69.0;6.0;160.0;40.0;20.0;130.0;178.0;393.0;133.0;66.0;2.0;14.0;198.0;205.0;0;0;kurtosis_about_minor > 193.25 AND pr_axis_aspect_ratio > 65.00 AND max_length_aspect_ratio <= 8.00 AND scatter_ratio > 147.00 AND compactness <= 93.00;5;0.981042654028436;0.0177;0.8461538461538461;0.0650887573964497
90.0;48.0;78.0;143.0;60.0;11.0;161.0;43.0;20.0;159.0;172.0;374.0;186.0;75.0;2.0;2.0;184.0;193.0;3;3;max_length_rectangularity > 146.00 AND scaled_variance_major <= 178.00 AND max_length_aspect_ratio > 10.00;3;1.0;0.0362;1.0;0.16770186335403728
89.0;42.0;66.0;125.0;53.0;7.0;131.0;51.0;18.0;144.0;162.0;254.0;162.0;73.0;10.0;17.0;188.0;191.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 136.00 AND distance_circularity <= 98.00 AND pr_axis_rectangularity <= 20.00 AND elongatedness > 46.00 AND scatter_ratio <= 197.25 AND radius_ratio <= 141.00 AND skewness_about_minor > 9.00 AND scaled_radius_of_gyration <= 174.00 AND circularity > 40.00;11;0.9681697612732095;0.0043;1.0;0.024844720496894408
97.0;46.0;94.0;209.0;67.0;10.0;195.0;34.0;22.0;147.0;224.0;573.0;194.0;70.0;0.0;14.0;188.0;197.0;1;2;scatter_ratio > 157.00 AND skewness_about_major <= 71.00 AND radius_ratio > 196.00 AND circularity <= 49.00 AND kurtosis_about_minor <= 189.00 AND elongatedness > 33.00 AND max_length_aspect_ratio <= 10.00 AND hollows_ratio > 191.00 AND scaled_variance_minor <= 584.50 AND kurtosis_about_major <= 19.00;10;0.9607843137254902;0.0012;1.0;0.011627906976744186
101.0;55.0;108.0;228.0;69.0;12.0;215.0;31.0;24.0;168.0;229.0;684.0;214.0;71.0;2.0;16.0;188.0;199.0;2;1;radius_ratio > 196.00 AND kurtosis_about_minor <= 189.00 AND hollows_ratio <= 201.00 AND 67.00 < skewness_about_major <= 71.00 AND circularity > 49.00 AND skewness_about_minor <= 2.00 AND 11.00 < kurtosis_about_major <= 19.00;7;0.8648936170212767;0.0031;1.0;0.016853932584269662
108.0;54.0;103.0;212.0;65.0;11.0;208.0;32.0;24.0;162.0;228.0;648.0;240.0;71.0;9.0;0.0;189.0;197.0;2;2;scaled_radius_of_gyration > 198.00 AND 67.00 < skewness_about_major <= 71.00 AND compactness > 100.00 AND radius_ratio > 196.00 AND 61.00 < pr_axis_aspect_ratio <= 65.00 AND skewness_about_minor > 6.00 AND kurtosis_about_minor <= 189.00 AND kurtosis_about_major <= 6.00 AND hollows_ratio > 191.00;9;0.9483695652173914;0.0014;1.0;0.011627906976744186
113.0;53.0;93.0;197.0;62.0;11.0;216.0;31.0;24.0;165.0;221.0;688.0;196.0;72.0;6.0;25.0;188.0;199.0;2;2;scatter_ratio > 197.25 AND kurtosis_about_major > 19.00 AND 148.75 < scaled_radius_of_gyration <= 198.00 AND radius_ratio > 196.00 AND distance_circularity <= 98.00 AND pr_axis_aspect_ratio <= 65.00 AND skewness_about_major <= 75.00 AND skewness_about_minor > 2.00;8;0.952020202020202;0.0038;1.0;0.01744186046511628
88.0;40.0;69.0;146.0;59.0;7.0;130.0;51.0;18.0;134.0;147.0;252.0;144.0;64.0;1.0;1.0;193.0;200.0;1;1;max_length_rectangularity <= 136.00 AND skewness_about_major <= 67.00 AND pr_axis_aspect_ratio <= 61.00 AND radius_ratio > 141.00 AND 191.00 < hollows_ratio <= 201.00 AND kurtosis_about_minor > 189.00 AND kurtosis_about_major <= 11.00 AND elongatedness > 46.00 AND scaled_variance_major <= 178.00 AND skewness_about_minor <= 2.00 AND compactness > 87.00;11;0.9076923076923077;0.0014;1.0;0.011235955056179775
90.0;36.0;78.0;179.0;64.0;8.0;157.0;42.0;19.0;126.0;182.0;367.0;142.0;66.0;1.0;20.0;192.0;198.0;1;2;circularity <= 40.00 AND scaled_variance_major > 178.00 AND skewness_about_major <= 67.00 AND pr_axis_aspect_ratio > 61.00;4;0.9732620320855615;0.0146;0.7;0.040697674418604654
87.0;44.0;98.0;211.0;70.0;10.0;189.0;35.0;22.0;141.0;214.0;535.0;178.0;71.0;2.0;21.0;187.0;194.0;1;1;radius_ratio > 196.00 AND compactness <= 87.00 AND max_length_aspect_ratio <= 10.00;3;0.9728155339805825;0.0008;1.0;0.011235955056179775
93.0;47.0;83.0;165.0;60.0;7.0;167.0;40.0;20.0;147.0;197.0;417.0;201.0;73.0;12.0;4.0;187.0;192.0;1;2;scaled_radius_of_gyration > 198.00 AND skewness_about_minor > 9.00 AND max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio <= 61.00 AND skewness_about_major <= 75.00 AND max_length_rectangularity <= 160.00 AND kurtosis_about_minor > 184.00 AND compactness > 87.00 AND circularity <= 49.00 AND elongatedness > 33.00 AND scaled_variance_minor > 365.00;11;1.0;0.0011;1.0;0.011627906976744186
97.0;55.0;104.0;219.0;71.0;9.0;211.0;32.0;24.0;171.0;222.0;658.0;223.0;74.0;1.0;24.0;186.0;196.0;2;1;radius_ratio > 196.00 AND kurtosis_about_major > 19.00 AND hollows_ratio <= 197.00 AND circularity > 49.00 AND compactness <= 100.00 AND kurtosis_about_minor <= 189.00 AND max_length_aspect_ratio <= 10.00 AND skewness_about_major > 67.00;8;0.9414519906323185;0.0053;1.0;0.02247191011235955
96.0;46.0;70.0;194.0;70.0;6.0;167.0;39.0;20.0;148.0;183.0;427.0;171.0;69.0;17.0;10.0;200.0;203.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 67.00 AND max_length_aspect_ratio <= 7.00;3;0.9904761904761905;0.0633;1.0;0.25443786982248523
86.0;43.0;70.0;126.0;56.0;6.0;148.0;46.0;19.0;145.0;166.0;317.0;171.0;86.0;6.0;9.0;179.0;182.0;0;0;radius_ratio <= 141.00 AND 147.00 < scatter_ratio <= 157.00 AND hollows_ratio <= 191.00 AND 33.00 < elongatedness <= 46.00 AND kurtosis_about_major > 6.00 AND 148.75 < scaled_radius_of_gyration <= 174.00 AND 136.00 < max_length_rectangularity <= 146.00 AND 40.00 < circularity <= 44.00 AND 2.00 < skewness_about_minor <= 6.00;9;0.9066937119675457;0.0141;1.0;0.05325443786982249
107.0;53.0;103.0;221.0;66.0;11.0;209.0;32.0;24.0;163.0;222.0;653.0;212.0;66.0;0.0;1.0;191.0;201.0;1;2;scaled_radius_of_gyration > 198.00 AND skewness_about_major <= 67.00 AND compactness > 100.00 AND 189.00 < kurtosis_about_minor <= 193.25 AND radius_ratio > 196.00 AND hollows_ratio > 197.00 AND kurtosis_about_major <= 6.00;7;0.9025157232704403;0.0042;1.0;0.023255813953488372
82.0;40.0;73.0;141.0;57.0;8.0;153.0;44.0;19.0;133.0;173.0;342.0;153.0;75.0;11.0;9.0;181.0;187.0;1;1;pr_axis_aspect_ratio <= 57.00 AND 167.00 < scaled_variance_major <= 178.00 AND skewness_about_major <= 75.00 AND max_length_aspect_ratio <= 8.00 AND compactness <= 87.00 AND 70.00 < distance_circularity <= 80.00 AND max_length_rectangularity <= 136.00 AND scaled_variance_minor > 319.00;8;0.960960960960961;0.0021;1.0;0.016853932584269662
105.0;55.0;96.0;181.0;56.0;9.0;219.0;30.0;25.0;175.0;231.0;713.0;216.0;74.0;4.0;5.0;187.0;194.0;1;1;pr_axis_aspect_ratio <= 57.00 AND radius_ratio > 168.00 AND hollows_ratio <= 197.00 AND skewness_about_major <= 75.00 AND scaled_variance_minor > 584.50 AND distance_circularity <= 98.00 AND kurtosis_about_minor <= 193.25;7;0.9535714285714286;0.0059;0.8;0.02247191011235955
80.0;43.0;68.0;123.0;53.0;7.0;150.0;46.0;19.0;147.0;169.0;327.0;176.0;81.0;7.0;14.0;179.0;184.0;0;1;pr_axis_aspect_ratio <= 57.00 AND compactness <= 87.00 AND kurtosis_about_major > 11.00 AND skewness_about_minor > 6.00 AND scaled_variance_major > 167.00;5;0.8368700265251989;0.0112;0.8888888888888888;0.0449438202247191
