compactness;circularity;distance_circularity;radius_ratio;pr_axis_aspect_ratio;max_length_aspect_ratio;scatter_ratio;elongatedness;pr_axis_rectangularity;max_length_rectangularity;scaled_variance_major;scaled_variance_minor;scaled_radius_of_gyration;skewness_about_major;skewness_about_minor;kurtosis_about_major;kurtosis_about_minor;hollows_ratio;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
93.0;45.0;73.0;164.0;59.0;7.0;159.0;42.0;20.0;146.0;182.0;379.0;188.0;65.0;11.0;15.0;195.0;201.0;1;1;pr_axis_aspect_ratio <= 61.00 AND scaled_variance_major > 178.00 AND skewness_about_major <= 67.00 AND compactness <= 93.00 AND scaled_variance_minor > 365.00 AND scaled_radius_of_gyration > 174.00 AND kurtosis_about_major > 11.00 AND radius_ratio > 141.00 AND elongatedness <= 43.00 AND pr_axis_rectangularity > 19.00 AND scatter_ratio > 157.00 AND circularity > 44.00 AND 191.00 < hollows_ratio <= 201.00 AND distance_circularity > 70.00 AND skewness_about_minor > 9.00 AND kurtosis_about_minor > 193.25;16;0.9528619528619529;0.0015;1.0;0.010810810810810811
89.0;42.0;85.0;144.0;58.0;10.0;152.0;44.0;19.0;144.0;173.0;345.0;161.0;72.0;8.0;13.0;187.0;197.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00;3;0.9512195121951219;0.0692;0.9361702127659575;0.26993865030674846
93.0;40.0;62.0;117.0;49.0;7.0;131.0;52.0;18.0;145.0;160.0;249.0;156.0;78.0;8.0;6.0;184.0;184.0;3;3;elongatedness > 43.00 AND compactness > 87.00 AND radius_ratio <= 141.00 AND max_length_rectangularity > 136.00;4;0.9602888086642599;0.0476;0.9354838709677419;0.17791411042944785
98.0;46.0;77.0;199.0;71.0;7.0;166.0;39.0;20.0;150.0;184.0;422.0;180.0;69.0;13.0;9.0;200.0;203.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND distance_circularity <= 80.00 AND circularity > 44.00;4;1.0;0.0318;1.0;0.11904761904761904
90.0;47.0;85.0;145.0;58.0;9.0;152.0;44.0;19.0;155.0;175.0;345.0;184.0;73.0;4.0;2.0;186.0;197.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND distance_circularity > 80.00;4;1.0;0.0382;1.0;0.1656441717791411
96.0;45.0;80.0;162.0;63.0;9.0;146.0;46.0;19.0;148.0;161.0;316.0;161.0;64.0;5.0;10.0;199.0;207.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 146.00;4;1.0;0.0395;1.0;0.17177914110429449
92.0;36.0;78.0;165.0;57.0;8.0;153.0;43.0;19.0;128.0;169.0;349.0;124.0;60.0;4.0;19.0;203.0;211.0;2;2;max_length_rectangularity <= 136.00 AND max_length_aspect_ratio > 7.00 AND hollows_ratio > 201.00 AND scatter_ratio > 147.00 AND kurtosis_about_major > 6.00 AND skewness_about_minor > 2.00 AND compactness > 87.00 AND scaled_variance_minor > 319.00 AND distance_circularity > 70.00 AND skewness_about_major <= 71.00 AND scaled_variance_major > 167.00 AND kurtosis_about_minor > 184.00 AND elongatedness <= 43.00 AND pr_axis_aspect_ratio <= 61.00;14;0.9522292993630573;0.0102;1.0;0.042682926829268296
90.0;44.0;72.0;157.0;64.0;8.0;137.0;48.0;18.0;144.0;159.0;283.0;171.0;65.0;9.0;4.0;196.0;203.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 7.00 AND max_length_rectangularity > 136.00 AND scaled_variance_major <= 167.00 AND skewness_about_major <= 67.00;5;0.9853658536585366;0.03;0.9545454545454546;0.12883435582822086
90.0;38.0;79.0;185.0;69.0;6.0;160.0;40.0;20.0;130.0;178.0;393.0;133.0;66.0;2.0;14.0;198.0;205.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND kurtosis_about_minor > 193.25 AND max_length_rectangularity <= 136.00;4;1.0;0.0225;1.0;0.09523809523809523
90.0;48.0;78.0;143.0;60.0;11.0;161.0;43.0;20.0;159.0;172.0;374.0;186.0;75.0;2.0;2.0;184.0;193.0;3;3;max_length_rectangularity > 146.00 AND scaled_variance_major <= 178.00 AND max_length_aspect_ratio > 10.00;3;0.9972451790633609;0.0392;1.0;0.1656441717791411
89.0;42.0;66.0;125.0;53.0;7.0;131.0;51.0;18.0;144.0;162.0;254.0;162.0;73.0;10.0;17.0;188.0;191.0;3;3;elongatedness > 46.00 AND scaled_variance_minor <= 319.00 AND max_length_rectangularity > 136.00 AND scatter_ratio <= 147.00 AND pr_axis_aspect_ratio <= 57.00 AND scaled_variance_major <= 167.00 AND kurtosis_about_major > 11.00;7;0.9679144385026738;0.0151;1.0;0.06134969325153374
97.0;46.0;94.0;209.0;67.0;10.0;195.0;34.0;22.0;147.0;224.0;573.0;194.0;70.0;0.0;14.0;188.0;197.0;1;1;scaled_variance_minor > 365.00 AND scaled_variance_major > 217.00 AND compactness <= 100.00 AND max_length_aspect_ratio > 7.00 AND pr_axis_rectangularity > 20.00 AND skewness_about_major <= 75.00 AND max_length_rectangularity > 146.00 AND hollows_ratio <= 201.00 AND elongatedness <= 43.00 AND kurtosis_about_minor <= 189.00 AND skewness_about_minor <= 2.00 AND radius_ratio > 141.00 AND 70.00 < distance_circularity <= 98.00;13;0.9516616314199395;0.004;1.0;0.016216216216216217
101.0;55.0;108.0;228.0;69.0;12.0;215.0;31.0;24.0;168.0;229.0;684.0;214.0;71.0;2.0;16.0;188.0;199.0;2;1;scaled_variance_minor > 584.50 AND elongatedness <= 33.00 AND max_length_aspect_ratio > 10.00 AND 191.00 < hollows_ratio <= 201.00 AND distance_circularity > 98.00 AND 11.00 < kurtosis_about_major <= 19.00 AND pr_axis_aspect_ratio > 65.00 AND 67.00 < skewness_about_major <= 75.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND skewness_about_minor <= 2.00 AND scaled_variance_major > 217.00 AND circularity > 49.00 AND max_length_rectangularity > 160.00 AND scaled_radius_of_gyration > 148.75 AND radius_ratio > 196.00 AND scatter_ratio > 197.25;16;0.8669950738916257;0.0024;1.0;0.016216216216216217
108.0;54.0;103.0;212.0;65.0;11.0;208.0;32.0;24.0;162.0;228.0;648.0;240.0;71.0;9.0;0.0;189.0;197.0;2;2;elongatedness <= 33.00 AND 67.00 < skewness_about_major <= 71.00 AND max_length_aspect_ratio > 10.00 AND 61.00 < pr_axis_aspect_ratio <= 65.00 AND compactness > 100.00 AND scaled_radius_of_gyration > 198.00 AND hollows_ratio > 191.00 AND 6.00 < skewness_about_minor <= 9.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND kurtosis_about_major <= 11.00;10;0.8946188340807175;0.0016;1.0;0.012195121951219513
113.0;53.0;93.0;197.0;62.0;11.0;216.0;31.0;24.0;165.0;221.0;688.0;196.0;72.0;6.0;25.0;188.0;199.0;2;2;elongatedness <= 33.00 AND max_length_aspect_ratio > 8.00 AND hollows_ratio > 197.00 AND compactness > 100.00 AND skewness_about_major > 67.00 AND 61.00 < pr_axis_aspect_ratio <= 65.00 AND kurtosis_about_major > 6.00 AND radius_ratio > 196.00;8;0.967741935483871;0.0247;1.0;0.0975609756097561
88.0;40.0;69.0;146.0;59.0;7.0;130.0;51.0;18.0;134.0;147.0;252.0;144.0;64.0;1.0;1.0;193.0;200.0;1;1;pr_axis_aspect_ratio <= 61.00 AND skewness_about_major <= 67.00 AND 197.00 < hollows_ratio <= 201.00 AND compactness <= 93.00 AND 141.00 < radius_ratio <= 168.00 AND kurtosis_about_minor > 189.00 AND skewness_about_minor <= 2.00 AND max_length_rectangularity <= 136.00 AND kurtosis_about_major <= 6.00;9;0.7350674373795761;0.0014;1.0;0.010810810810810811
90.0;36.0;78.0;179.0;64.0;8.0;157.0;42.0;19.0;126.0;182.0;367.0;142.0;66.0;1.0;20.0;192.0;198.0;1;2;max_length_rectangularity <= 136.00 AND max_length_aspect_ratio > 7.00 AND 365.00 < scaled_variance_minor <= 584.50 AND compactness > 87.00 AND hollows_ratio > 197.00 AND radius_ratio > 168.00 AND kurtosis_about_major > 6.00 AND elongatedness <= 43.00 AND kurtosis_about_minor <= 193.25 AND 57.00 < pr_axis_aspect_ratio <= 65.00;10;0.9573934837092731;0.0053;1.0;0.03048780487804878
87.0;44.0;98.0;211.0;70.0;10.0;189.0;35.0;22.0;141.0;214.0;535.0;178.0;71.0;2.0;21.0;187.0;194.0;1;1;compactness <= 87.00 AND pr_axis_rectangularity > 20.00 AND max_length_aspect_ratio > 8.00 AND max_length_rectangularity <= 146.00;4;1.0;0.0013;1.0;0.010810810810810811
93.0;47.0;83.0;165.0;60.0;7.0;167.0;40.0;20.0;147.0;197.0;417.0;201.0;73.0;12.0;4.0;187.0;192.0;1;1;scaled_variance_minor > 365.00 AND scaled_radius_of_gyration > 198.00 AND hollows_ratio <= 197.00 AND skewness_about_major <= 75.00 AND scatter_ratio > 157.00 AND scaled_variance_major > 178.00 AND pr_axis_aspect_ratio <= 61.00 AND skewness_about_minor > 9.00 AND max_length_aspect_ratio <= 8.00 AND pr_axis_rectangularity <= 20.00 AND circularity > 40.00;11;0.9522058823529411;0.0018;1.0;0.010810810810810811
97.0;55.0;104.0;219.0;71.0;9.0;211.0;32.0;24.0;171.0;222.0;658.0;223.0;74.0;1.0;24.0;186.0;196.0;2;2;elongatedness <= 33.00 AND 8.00 < max_length_aspect_ratio <= 10.00 AND pr_axis_aspect_ratio > 57.00 AND 184.00 < kurtosis_about_minor <= 193.25 AND kurtosis_about_major > 11.00 AND compactness > 93.00 AND 71.00 < skewness_about_major <= 75.00 AND skewness_about_minor <= 6.00 AND hollows_ratio > 191.00;9;0.7353383458646616;0.0108;0.625;0.03048780487804878
96.0;46.0;70.0;194.0;70.0;6.0;167.0;39.0;20.0;148.0;183.0;427.0;171.0;69.0;17.0;10.0;200.0;203.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND distance_circularity <= 80.00 AND compactness > 93.00;4;1.0;0.0429;1.0;0.16666666666666666
86.0;43.0;70.0;126.0;56.0;6.0;148.0;46.0;19.0;145.0;166.0;317.0;171.0;86.0;6.0;9.0;179.0;182.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND scatter_ratio > 147.00 AND hollows_ratio <= 191.00 AND skewness_about_minor <= 6.00;5;0.9724972497249725;0.064;0.9772727272727273;0.25595238095238093
107.0;53.0;103.0;221.0;66.0;11.0;209.0;32.0;24.0;163.0;222.0;653.0;212.0;66.0;0.0;1.0;191.0;201.0;1;2;elongatedness <= 33.00 AND skewness_about_major <= 67.00 AND compactness > 100.00 AND max_length_aspect_ratio > 10.00 AND kurtosis_about_major <= 11.00 AND 189.00 < kurtosis_about_minor <= 193.25 AND hollows_ratio > 197.00 AND pr_axis_aspect_ratio > 65.00 AND skewness_about_minor <= 2.00 AND distance_circularity > 98.00;10;0.8681672025723473;0.0012;1.0;0.012195121951219513
82.0;40.0;73.0;141.0;57.0;8.0;153.0;44.0;19.0;133.0;173.0;342.0;153.0;75.0;11.0;9.0;181.0;187.0;1;1;compactness <= 87.00 AND skewness_about_minor > 9.00 AND scaled_variance_minor > 319.00 AND pr_axis_aspect_ratio <= 61.00 AND max_length_rectangularity <= 136.00 AND skewness_about_major <= 75.00;6;0.9652173913043478;0.0046;1.0;0.02702702702702703
105.0;55.0;96.0;181.0;56.0;9.0;219.0;30.0;25.0;175.0;231.0;713.0;216.0;74.0;4.0;5.0;187.0;194.0;1;1;scaled_variance_minor > 584.50 AND scatter_ratio > 197.25 AND skewness_about_major <= 75.00 AND pr_axis_aspect_ratio <= 61.00 AND scaled_variance_major > 178.00 AND 191.00 < hollows_ratio <= 197.00 AND kurtosis_about_major <= 6.00 AND elongatedness <= 33.00 AND max_length_aspect_ratio > 7.00 AND distance_circularity <= 98.00;10;0.9854014598540146;0.0024;1.0;0.016216216216216217
80.0;43.0;68.0;123.0;53.0;7.0;150.0;46.0;19.0;147.0;169.0;327.0;176.0;81.0;7.0;14.0;179.0;184.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND scaled_radius_of_gyration > 174.00 AND pr_axis_rectangularity <= 19.00;4;0.9783132530120482;0.0304;0.9545454545454546;0.125
84.0;44.0;80.0;140.0;58.0;11.0;156.0;44.0;20.0;157.0;166.0;349.0;176.0;74.0;5.0;17.0;183.0;193.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 146.00;4;1.0;0.039;1.0;0.17177914110429449
84.0;37.0;53.0;121.0;59.0;5.0;123.0;55.0;17.0;125.0;141.0;221.0;133.0;82.0;7.0;1.0;179.0;183.0;3;3;elongatedness > 46.00 AND scaled_variance_minor <= 319.00 AND kurtosis_about_major <= 6.00 AND scatter_ratio <= 147.00 AND 6.00 < skewness_about_minor <= 9.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND scaled_variance_major <= 167.00 AND skewness_about_major > 75.00 AND kurtosis_about_minor <= 184.00 AND max_length_aspect_ratio <= 7.00 AND hollows_ratio <= 191.00 AND pr_axis_rectangularity <= 19.00 AND scaled_radius_of_gyration <= 148.75 AND max_length_rectangularity <= 160.00 AND circularity <= 40.00 AND distance_circularity <= 70.00 AND compactness <= 100.00 AND radius_ratio <= 168.00;18;0.878839590443686;0.0018;1.0;0.012269938650306749
96.0;52.0;104.0;222.0;67.0;9.0;198.0;33.0;23.0;163.0;217.0;589.0;226.0;67.0;12.0;20.0;192.0;201.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND compactness <= 100.00 AND elongatedness <= 33.00 AND max_length_aspect_ratio > 8.00 AND scatter_ratio > 197.25 AND 191.00 < hollows_ratio <= 201.00 AND skewness_about_major <= 67.00;8;0.9660056657223796;0.001;1.0;0.010810810810810811
98.0;42.0;90.0;192.0;61.0;9.0;178.0;37.0;21.0;144.0;189.0;480.0;138.0;61.0;3.0;8.0;199.0;208.0;2;2;elongatedness <= 43.00 AND scaled_radius_of_gyration <= 148.75 AND scaled_variance_minor <= 584.50 AND 87.00 < compactness <= 100.00 AND circularity <= 49.00 AND max_length_rectangularity <= 146.00 AND distance_circularity > 80.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND hollows_ratio > 201.00 AND pr_axis_rectangularity > 19.00 AND 6.00 < kurtosis_about_major <= 19.00 AND radius_ratio <= 196.00 AND skewness_about_minor <= 9.00 AND scaled_variance_major > 167.00 AND skewness_about_major <= 75.00;15;0.966183574879227;0.0025;1.0;0.018292682926829267
82.0;38.0;53.0;125.0;59.0;5.0;133.0;51.0;18.0;128.0;152.0;259.0;146.0;87.0;0.0;0.0;177.0;183.0;1;1;compactness <= 87.00 AND max_length_rectangularity <= 136.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND kurtosis_about_major <= 6.00 AND pr_axis_rectangularity <= 20.00 AND max_length_aspect_ratio <= 10.00 AND scaled_variance_major <= 217.00 AND scatter_ratio <= 197.25 AND scaled_variance_minor <= 584.50 AND elongatedness > 33.00 AND distance_circularity <= 98.00 AND circularity <= 40.00 AND scaled_radius_of_gyration <= 148.75 AND skewness_about_minor <= 2.00 AND hollows_ratio <= 191.00;15;0.7566137566137566;0.0024;1.0;0.010810810810810811
83.0;46.0;73.0;137.0;59.0;6.0;148.0;45.0;19.0;146.0;167.0;327.0;183.0;75.0;8.0;0.0;185.0;191.0;0;0;max_length_aspect_ratio <= 7.00 AND hollows_ratio <= 191.00 AND scaled_radius_of_gyration > 174.00;3;0.9726027397260274;0.0693;0.9791666666666666;0.27976190476190477
87.0;40.0;81.0;162.0;68.0;10.0;146.0;46.0;19.0;139.0;167.0;317.0;157.0;70.0;0.0;13.0;189.0;199.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND distance_circularity > 80.00;4;1.0;0.0376;1.0;0.1656441717791411
94.0;49.0;87.0;159.0;64.0;10.0;157.0;43.0;20.0;158.0;179.0;363.0;203.0;75.0;4.0;0.0;183.0;194.0;3;3;elongatedness > 33.00 AND max_length_aspect_ratio > 8.00 AND kurtosis_about_major <= 19.00 AND max_length_rectangularity > 136.00 AND radius_ratio <= 168.00 AND pr_axis_rectangularity > 19.00 AND skewness_about_major <= 75.00 AND hollows_ratio > 191.00 AND scatter_ratio <= 157.00;9;0.9532374100719424;0.0113;1.0;0.05521472392638037
81.0;43.0;68.0;148.0;64.0;7.0;150.0;45.0;19.0;144.0;175.0;330.0;171.0;80.0;1.0;2.0;182.0;185.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND pr_axis_aspect_ratio > 61.00 AND max_length_rectangularity > 136.00;4;1.0;0.0285;1.0;0.11904761904761904
88.0;36.0;78.0;160.0;62.0;6.0;140.0;48.0;18.0;123.0;161.0;287.0;129.0;66.0;4.0;35.0;194.0;202.0;1;1;compactness <= 93.00 AND kurtosis_about_major > 19.00 AND hollows_ratio > 191.00 AND skewness_about_minor > 2.00 AND skewness_about_major <= 67.00 AND 141.00 < radius_ratio <= 168.00 AND pr_axis_aspect_ratio <= 65.00 AND 70.00 < distance_circularity <= 80.00 AND kurtosis_about_minor > 193.25 AND max_length_rectangularity <= 136.00 AND scaled_radius_of_gyration <= 148.75 AND elongatedness > 46.00;12;0.7813121272365805;0.0017;1.0;0.016216216216216217
97.0;45.0;76.0;175.0;60.0;9.0;157.0;42.0;20.0;149.0;180.0;370.0;169.0;63.0;16.0;12.0;198.0;206.0;2;2;elongatedness <= 43.00 AND skewness_about_minor > 9.00 AND max_length_aspect_ratio > 8.00 AND hollows_ratio > 201.00 AND compactness > 93.00 AND kurtosis_about_major > 11.00 AND scaled_variance_minor <= 584.50 AND radius_ratio <= 196.00 AND scaled_variance_major > 178.00 AND scaled_radius_of_gyration <= 174.00 AND max_length_rectangularity <= 160.00 AND pr_axis_rectangularity > 19.00 AND 147.00 < scatter_ratio <= 197.25 AND distance_circularity > 70.00;14;0.9120458891013384;0.0026;1.0;0.018292682926829267
102.0;54.0;101.0;190.0;58.0;10.0;222.0;30.0;25.0;171.0;224.0;728.0;203.0;71.0;13.0;6.0;189.0;198.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND kurtosis_about_major <= 6.00 AND elongatedness <= 33.00 AND 8.00 < max_length_aspect_ratio <= 10.00 AND skewness_about_major <= 71.00 AND kurtosis_about_minor <= 189.00 AND 191.00 < hollows_ratio <= 201.00 AND pr_axis_aspect_ratio <= 61.00 AND skewness_about_minor > 9.00 AND radius_ratio <= 196.00;11;0.955719557195572;0.0028;1.0;0.010810810810810811
91.0;36.0;83.0;162.0;61.0;8.0;142.0;47.0;19.0;128.0;163.0;298.0;137.0;63.0;0.0;31.0;193.0;200.0;2;2;max_length_rectangularity <= 136.00 AND distance_circularity > 80.00 AND hollows_ratio > 197.00 AND max_length_aspect_ratio > 7.00 AND pr_axis_aspect_ratio > 57.00 AND 189.00 < kurtosis_about_minor <= 193.25 AND kurtosis_about_major > 19.00 AND compactness > 87.00 AND scatter_ratio <= 197.25 AND radius_ratio > 141.00;10;0.9714285714285714;0.0048;1.0;0.024390243902439025
109.0;51.0;100.0;197.0;59.0;10.0;192.0;34.0;22.0;161.0;210.0;553.0;195.0;64.0;14.0;3.0;196.0;202.0;1;2;compactness > 100.00 AND distance_circularity > 98.00 AND skewness_about_major <= 75.00 AND hollows_ratio > 201.00 AND radius_ratio > 196.00 AND skewness_about_minor > 9.00 AND elongatedness <= 43.00 AND max_length_aspect_ratio > 7.00 AND 178.00 < scaled_variance_major <= 217.00 AND pr_axis_aspect_ratio > 57.00 AND pr_axis_rectangularity <= 23.00;11;0.9143518518518519;0.0092;1.0;0.04878048780487805
110.0;46.0;100.0;197.0;61.0;9.0;193.0;34.0;22.0;149.0;209.0;561.0;160.0;65.0;11.0;7.0;194.0;203.0;2;2;elongatedness <= 43.00 AND skewness_about_major <= 67.00 AND compactness > 100.00 AND skewness_about_minor > 9.00 AND max_length_aspect_ratio > 8.00 AND 147.00 < scatter_ratio <= 197.25 AND kurtosis_about_major > 6.00 AND 148.75 < scaled_radius_of_gyration <= 174.00 AND scaled_variance_minor <= 584.50 AND 57.00 < pr_axis_aspect_ratio <= 65.00 AND pr_axis_rectangularity <= 23.00 AND scaled_variance_major <= 217.00 AND max_length_rectangularity <= 160.00 AND distance_circularity > 98.00;14;0.95;0.0013;1.0;0.012195121951219513
100.0;46.0;104.0;184.0;60.0;9.0;197.0;34.0;23.0;147.0;222.0;578.0;198.0;73.0;13.0;13.0;189.0;197.0;2;1;pr_axis_aspect_ratio <= 61.00 AND distance_circularity > 98.00 AND compactness <= 100.00 AND scaled_variance_minor > 365.00 AND scaled_variance_major > 217.00 AND skewness_about_major <= 75.00 AND scaled_radius_of_gyration > 174.00 AND max_length_aspect_ratio <= 10.00 AND radius_ratio > 141.00 AND pr_axis_rectangularity > 20.00 AND kurtosis_about_minor <= 189.00 AND hollows_ratio > 191.00 AND circularity <= 49.00;13;0.975;0.0014;1.0;0.010810810810810811
89.0;47.0;83.0;169.0;61.0;8.0;164.0;40.0;20.0;150.0;189.0;402.0;190.0;72.0;7.0;10.0;187.0;193.0;2;1;compactness <= 93.00 AND scaled_variance_major > 178.00 AND max_length_aspect_ratio > 7.00 AND scaled_variance_minor > 365.00 AND hollows_ratio <= 197.00 AND skewness_about_minor > 6.00 AND max_length_rectangularity > 146.00 AND pr_axis_aspect_ratio > 57.00;8;0.977961432506887;0.0013;1.0;0.010810810810810811
87.0;44.0;65.0;124.0;56.0;6.0;149.0;46.0;19.0;144.0;170.0;321.0;171.0;87.0;4.0;12.0;179.0;182.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND scaled_variance_major > 167.00 AND skewness_about_minor <= 6.00;4;0.9516129032258065;0.0574;1.0;0.25
97.0;47.0;87.0;164.0;64.0;9.0;156.0;43.0;20.0;149.0;173.0;359.0;182.0;68.0;1.0;13.0;192.0;202.0;3;3;elongatedness > 33.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND circularity > 44.00 AND radius_ratio <= 168.00 AND skewness_about_minor <= 9.00 AND scaled_radius_of_gyration > 174.00;7;0.9553264604810997;0.0282;1.0;0.12269938650306748
86.0;37.0;60.0;115.0;54.0;5.0;119.0;56.0;17.0;132.0;141.0;209.0;129.0;72.0;2.0;8.0;186.0;190.0;3;3;elongatedness > 46.00 AND scaled_variance_minor <= 319.00 AND kurtosis_about_major <= 11.00 AND 184.00 < kurtosis_about_minor <= 193.25 AND scatter_ratio <= 147.00 AND 71.00 < skewness_about_major <= 75.00 AND pr_axis_aspect_ratio <= 61.00 AND scaled_variance_major <= 178.00 AND skewness_about_minor <= 2.00;9;0.8633193863319386;0.0032;0.6666666666666666;0.012269938650306749
103.0;57.0;105.0;221.0;69.0;11.0;218.0;30.0;24.0;173.0;226.0;706.0;250.0;73.0;10.0;2.0;187.0;195.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND max_length_aspect_ratio > 10.00 AND 191.00 < hollows_ratio <= 197.00 AND elongatedness <= 33.00 AND kurtosis_about_major <= 6.00 AND 71.00 < skewness_about_major <= 75.00;7;0.9520295202952029;0.0045;1.0;0.021621621621621623
98.0;44.0;78.0;160.0;63.0;8.0;142.0;47.0;18.0;148.0;160.0;300.0;171.0;63.0;19.0;2.0;201.0;207.0;3;3;elongatedness > 46.00 AND max_length_aspect_ratio > 7.00 AND max_length_rectangularity > 146.00 AND scaled_variance_major <= 178.00;4;0.9851851851851852;0.0044;1.0;0.024539877300613498
89.0;36.0;72.0;141.0;56.0;7.0;138.0;48.0;18.0;126.0;163.0;286.0;130.0;72.0;1.0;1.0;187.0;192.0;1;1;pr_axis_aspect_ratio <= 57.00 AND skewness_about_major <= 75.00 AND kurtosis_about_major <= 6.00 AND 87.00 < compactness <= 93.00 AND 70.00 < distance_circularity <= 80.00 AND 191.00 < hollows_ratio <= 197.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND max_length_rectangularity <= 136.00;8;0.7168885774351786;0.0019;1.0;0.010810810810810811
78.0;43.0;70.0;147.0;65.0;8.0;147.0;46.0;19.0;145.0;169.0;319.0;168.0;77.0;1.0;12.0;181.0;186.0;0;0;max_length_aspect_ratio <= 8.00 AND skewness_about_major > 75.00 AND pr_axis_aspect_ratio > 61.00 AND skewness_about_minor <= 2.00;4;0.979381443298969;0.0102;1.0;0.047619047619047616
90.0;48.0;78.0;142.0;59.0;11.0;160.0;43.0;20.0;160.0;173.0;370.0;185.0;76.0;10.0;11.0;183.0;192.0;3;3;max_length_rectangularity > 146.00 AND scaled_variance_major <= 178.00 AND max_length_aspect_ratio > 8.00;3;0.9924242424242424;0.0883;1.0;0.37423312883435583
85.0;33.0;50.0;104.0;53.0;4.0;115.0;59.0;17.0;118.0;136.0;193.0;127.0;83.0;1.0;30.0;179.0;185.0;2;2;max_length_rectangularity <= 136.00 AND kurtosis_about_major > 19.00 AND kurtosis_about_minor <= 184.00 AND scaled_variance_minor <= 319.00 AND pr_axis_aspect_ratio <= 57.00 AND skewness_about_minor <= 2.00 AND scaled_variance_major <= 217.00 AND pr_axis_rectangularity <= 20.00 AND elongatedness > 33.00 AND scatter_ratio <= 197.25 AND distance_circularity <= 98.00 AND compactness <= 100.00 AND scaled_radius_of_gyration <= 198.00 AND radius_ratio <= 196.00 AND circularity <= 40.00 AND max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND hollows_ratio <= 191.00;18;0.818955042527339;0.0019;1.0;0.012195121951219513
