state;account_length;area_code;phone_number;international_plan;voice_mail_plan;number_vmail_messages;total_day_minutes;total_day_calls;total_day_charge;total_eve_minutes;total_eve_calls;total_eve_charge;total_night_minutes;total_night_calls;total_night_charge;total_intl_minutes;total_intl_calls;total_intl_charge;number_customer_service_calls;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
3.0;145.0;415.0;3797.0;0.0;1.0;10.0;190.7;100.0;32.42;177.7;114.0;15.1;167.3;100.0;7.53;12.8;2.0;3.46;0.0;0;0;voice_mail_plan > 0.00 AND total_day_minutes > 179.70;2;0.9659863945578231;0.1415;0.9473684210526315;0.15060588574725908
22.0;96.0;415.0;3473.0;0.0;0.0;0.0;166.5;101.0;28.31;78.3;108.0;6.66;221.9;112.0;9.99;11.5;10.0;3.11;3.0;0;0;total_eve_minutes <= 166.60 AND international_plan <= 0.00 AND total_night_charge > 8.99;3;0.9578651685393258;0.1176;0.9220489977728286;0.11944604731679169
37.0;33.0;415.0;2737.0;0.0;1.0;29.0;157.4;99.0;26.76;117.9;80.0;10.02;279.2;79.0;12.56;13.9;11.0;3.75;4.0;1;1;number_customer_service_calls > 2.00 AND 143.67 < total_day_minutes <= 179.70 AND total_eve_minutes <= 166.60 AND total_day_calls <= 101.00 AND account_length <= 73.00 AND total_intl_minutes > 12.10 AND total_eve_charge <= 14.16 AND 26.00 < state <= 39.00 AND total_eve_calls <= 87.00 AND 24.43 < total_day_charge <= 30.55 AND 0.00 < voice_mail_plan <= 1.00 AND 408.00 < area_code <= 415.00 AND total_night_charge > 10.57 AND total_night_minutes > 234.90 AND total_night_calls <= 113.00 AND total_intl_charge > 2.78 AND phone_number > 1258.75;17;0.566622691292876;0.0002;1.0;0.0037313432835820895
14.0;158.0;415.0;4678.0;0.0;1.0;19.0;127.6;88.0;21.69;235.2;82.0;19.99;195.0;87.0;8.78;10.1;3.0;2.73;0.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 1.00;2;0.9733009708737864;0.1506;0.9581993569131833;0.17195614541257934
6.0;124.0;415.0;239.0;0.0;0.0;0.0;131.8;82.0;22.41;284.3;119.0;24.17;305.5;101.0;13.75;11.3;2.0;3.05;1.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 1.00;2;0.9662698412698413;0.2782;0.9509632224168126;0.31332948643969993
14.0;85.0;415.0;3324.0;0.0;1.0;29.0;144.6;97.0;24.58;140.0;102.0;11.9;165.4;148.0;7.44;10.9;3.0;2.94;1.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 1.00;2;0.9629629629629629;0.1621;0.9581993569131833;0.17195614541257934
46.0;93.0;510.0;3052.0;0.0;0.0;0.0;190.7;114.0;32.42;218.2;111.0;18.55;129.6;121.0;5.83;8.1;3.0;2.19;3.0;0;0;179.70 < total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9746376811594203;0.2331;0.961081081081081;0.25649163300634736
21.0;66.0;408.0;2635.0;0.0;1.0;26.0;254.9;108.0;43.33;243.2;135.0;20.67;190.8;95.0;8.59;5.4;3.0;1.46;2.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9661733615221987;0.2423;0.9614181438998958;0.2660126947489902
20.0;78.0;510.0;1152.0;0.0;0.0;0.0;238.9;96.0;40.61;196.1;92.0;16.67;102.4;95.0;4.61;11.0;1.0;2.97;6.0;0;0;total_eve_minutes <= 201.00 AND international_plan <= 0.00 AND total_eve_charge <= 17.09 AND phone_number <= 2516.50 AND account_length <= 100.00;5;0.9683098591549296;0.1099;0.9426605504587156;0.1185804962492787
12.0;52.0;510.0;2726.0;0.0;1.0;24.0;229.1;86.0;38.95;168.7;124.0;14.34;245.4;75.0;11.04;14.6;2.0;3.94;1.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 1.00;2;0.963265306122449;0.1517;0.9581993569131833;0.17195614541257934
7.0;157.0;510.0;3402.0;0.0;1.0;29.0;219.2;102.0;37.26;206.0;109.0;17.51;192.4;117.0;8.66;15.0;5.0;4.05;1.0;0;0;voice_mail_plan > 0.00 AND total_day_charge > 36.65;2;0.9786324786324786;0.0676;0.940959409594096;0.07357184073860358
28.0;27.0;415.0;4064.0;0.0;0.0;0.0;227.4;67.0;38.66;248.0;115.0;21.08;61.4;109.0;2.76;7.8;6.0;2.11;1.0;0;0;number_customer_service_calls <= 1.00 AND international_plan <= 0.00 AND total_night_charge <= 7.48;3;0.9552238805970149;0.1227;0.9494949494949495;0.13560300057703403
42.0;112.0;415.0;640.0;0.0;0.0;0.0;272.5;119.0;46.33;226.1;94.0;19.22;159.1;94.0;7.16;16.4;5.0;4.43;3.0;1;1;total_day_minutes > 215.60 AND total_eve_minutes > 201.00 AND voice_mail_plan <= 0.00 AND total_intl_minutes > 12.10 AND state > 39.00 AND 3.00 < total_intl_calls <= 6.00 AND 408.00 < area_code <= 415.00 AND 87.00 < total_night_calls <= 100.00 AND 100.00 < account_length <= 127.00 AND 87.00 < total_eve_calls <= 101.00 AND number_vmail_messages <= 0.00 AND total_intl_charge > 3.27 AND 14.16 < total_eve_charge <= 19.85 AND total_day_charge > 36.65 AND total_day_calls > 88.00;15;0.6602186711522288;0.0003;1.0;0.0037313432835820895
0.0;1.0;408.0;2361.0;0.0;0.0;0.0;175.2;74.0;29.78;151.7;79.0;12.89;230.5;109.0;10.37;5.3;3.0;1.43;1.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 1.00;2;0.9662447257383966;0.1405;0.9541446208112875;0.15608770917484133
43.0;82.0;415.0;1657.0;0.0;0.0;0.0;130.0;110.0;22.1;185.3;88.0;15.75;178.7;105.0;8.04;8.3;4.0;2.24;0.0;0;0;number_customer_service_calls <= 1.00 AND total_day_charge <= 24.43;2;0.9768518518518519;0.1383;0.9587073608617595;0.15406809001731103
22.0;86.0;510.0;1134.0;0.0;1.0;41.0;119.0;101.0;20.23;230.0;134.0;19.55;236.9;58.0;10.66;9.5;3.0;2.57;0.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9591527987897126;0.2362;0.9614181438998958;0.2660126947489902
43.0;73.0;415.0;2374.0;0.0;0.0;0.0;224.4;90.0;38.15;159.5;88.0;13.56;192.8;74.0;8.68;13.0;2.0;3.51;1.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 1.00;2;0.9605055292259084;0.1384;0.9541446208112875;0.15608770917484133
49.0;59.0;510.0;1848.0;0.0;0.0;0.0;189.7;100.0;32.25;115.9;133.0;9.85;220.6;115.0;9.93;7.4;4.0;2.0;0.0;0;0;number_customer_service_calls <= 1.00 AND total_day_charge <= 36.65 AND international_plan <= 0.00;3;0.9830508474576272;0.3874;0.9762516046213093;0.4388343912290825
18.0;85.0;510.0;1456.0;0.0;0.0;0.0;133.3;107.0;22.66;185.0;101.0;15.73;289.0;99.0;13.01;9.1;4.0;2.46;3.0;0;0;total_day_minutes <= 215.60 AND total_intl_charge <= 2.78;2;0.9665551839464883;0.3803;0.918774966711052;0.3981534910559723
11.0;150.0;415.0;2227.0;0.0;0.0;0.0;214.0;117.0;36.38;192.4;89.0;16.35;242.6;99.0;10.92;7.9;4.0;2.13;1.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9653179190751445;0.68;0.936565803864382;0.741200230813618
6.0;134.0;408.0;2575.0;0.0;1.0;32.0;80.3;94.0;13.65;199.9;124.0;16.99;170.8;117.0;7.69;16.6;3.0;4.48;0.0;0;0;number_customer_service_calls <= 1.00 AND voice_mail_plan > 0.00;2;0.9757085020242915;0.1537;0.9581993569131833;0.17195614541257934
1.0;125.0;408.0;2981.0;0.0;0.0;0.0;169.3;90.0;28.78;156.0;138.0;13.26;210.8;106.0;9.49;11.6;6.0;3.13;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9727272727272728;0.5945;0.9483627204030227;0.6517599538372764
37.0;51.0;510.0;3478.0;0.0;0.0;0.0;51.8;107.0;8.81;230.2;104.0;19.57;227.5;118.0;10.24;10.4;4.0;2.81;2.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND number_customer_service_calls <= 2.00;3;0.9866803278688525;0.5459;0.9756992205410362;0.6139642238892095
39.0;131.0;415.0;1726.0;0.0;0.0;0.0;112.8;133.0;19.18;199.4;116.0;16.95;142.7;105.0;6.42;10.1;5.0;2.73;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9651416122004357;0.4231;0.9495305164319249;0.4668205424120023
24.0;98.0;415.0;1410.0;0.0;0.0;0.0;221.2;80.0;37.6;213.6;104.0;18.16;291.8;89.0;13.13;11.9;3.0;3.21;4.0;0;0;total_eve_minutes <= 233.50 AND international_plan <= 0.00 AND total_night_charge > 10.57 AND account_length > 73.00;4;0.9551820728291317;0.1303;0.9111969111969112;0.1361800346220427
3.0;158.0;510.0;1817.0;0.0;0.0;0.0;205.2;97.0;34.88;240.6;77.0;20.45;79.7;108.0;3.59;14.4;12.0;3.89;0.0;0;0;international_plan <= 0.00 AND total_day_charge <= 36.65;2;0.9530638852672751;0.6901;0.936565803864382;0.741200230813618
34.0;41.0;415.0;3469.0;0.0;0.0;0.0;209.9;105.0;35.68;121.9;105.0;10.36;253.7;104.0;11.42;9.6;4.0;2.59;1.0;0;0;179.70 < total_day_minutes <= 215.60;1;0.9797979797979798;0.2518;0.938185443668993;0.27149451817657244
47.0;75.0;510.0;2074.0;0.0;1.0;41.0;130.9;115.0;22.25;203.4;110.0;17.29;171.7;68.0;7.73;12.4;4.0;3.35;1.0;0;0;international_plan <= 0.00 AND voice_mail_plan > 0.00;2;0.9730941704035875;0.2435;0.9614181438998958;0.2660126947489902
15.0;131.0;408.0;2289.0;0.0;0.0;0.0;240.9;108.0;40.95;167.4;91.0;14.23;322.2;109.0;14.5;14.7;8.0;3.97;3.0;0;0;total_eve_minutes <= 201.00 AND total_intl_calls > 4.00 AND total_night_charge > 8.99;3;0.9507692307692308;0.0967;0.9108910891089109;0.10617426428159261
44.0;61.0;510.0;3954.0;1.0;0.0;0.0;78.2;103.0;13.29;195.9;149.0;16.65;108.0;100.0;4.86;10.1;6.0;2.73;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9669603524229075;0.5971;0.9483627204030227;0.6517599538372764
19.0;66.0;408.0;1566.0;0.0;0.0;0.0;128.2;109.0;21.79;274.5;112.0;23.33;211.0;90.0;9.49;8.1;4.0;2.19;0.0;0;0;number_customer_service_calls <= 1.00 AND total_day_minutes <= 179.70;2;0.9549019607843138;0.2842;0.9509632224168126;0.31332948643969993
47.0;45.0;510.0;3747.0;0.0;0.0;0.0;78.6;106.0;13.36;187.3;110.0;15.92;184.2;111.0;8.29;7.4;5.0;2.0;1.0;1;1;state > 39.00 AND voice_mail_plan <= 0.00 AND 14.16 < total_eve_charge <= 17.09 AND 2516.50 < phone_number <= 3768.25 AND number_vmail_messages <= 0.00 AND 166.60 < total_eve_minutes <= 201.00 AND 4.00 < total_intl_calls <= 6.00 AND 101.00 < total_day_calls <= 113.00 AND 100.00 < total_night_calls <= 113.00 AND 7.48 < total_night_charge <= 8.99 AND 166.30 < total_night_minutes <= 199.70 AND account_length <= 73.00 AND area_code > 415.00 AND 101.00 < total_eve_calls <= 114.00 AND total_intl_minutes <= 10.30 AND total_intl_charge <= 2.30 AND international_plan <= 0.00;17;0.2563315425940138;0.0006;1.0;0.0037313432835820895
6.0;63.0;408.0;911.0;0.0;1.0;25.0;190.0;137.0;32.3;116.6;76.0;9.91;141.5;110.0;6.37;12.2;2.0;3.29;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.967741935483871;0.5975;0.9483627204030227;0.6517599538372764
19.0;93.0;415.0;2131.0;0.0;1.0;31.0;237.2;85.0;40.32;213.1;100.0;18.11;192.7;87.0;8.67;10.7;4.0;2.89;1.0;0;0;voice_mail_plan > 0.00 AND total_day_minutes > 215.60;2;0.9733333333333334;0.069;0.940959409594096;0.07357184073860358
23.0;155.0;408.0;2455.0;1.0;0.0;0.0;250.8;146.0;42.64;152.5;105.0;12.96;148.1;104.0;6.66;10.0;5.0;2.7;2.0;0;0;number_customer_service_calls <= 2.00 AND total_eve_minutes <= 166.60;2;0.9522184300341296;0.2065;0.9473684210526315;0.2181188690132718
35.0;110.0;415.0;3017.0;0.0;1.0;37.0;227.9;80.0;38.74;101.9;141.0;8.66;188.1;110.0;8.46;5.1;6.0;1.38;0.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 2.00;2;0.9541666666666667;0.202;0.9473684210526315;0.2181188690132718
39.0;112.0;510.0;723.0;0.0;0.0;0.0;194.4;101.0;33.05;190.3;82.0;16.18;183.4;107.0;8.25;11.4;2.0;3.08;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9528936742934051;0.5985;0.9483627204030227;0.6517599538372764
35.0;96.0;415.0;1050.0;0.0;0.0;0.0;106.6;128.0;18.12;284.8;87.0;24.21;178.9;92.0;8.05;14.9;7.0;4.02;1.0;0;0;number_customer_service_calls <= 2.00 AND total_day_charge <= 36.65;2;0.9641255605381166;0.5878;0.9483627204030227;0.6517599538372764
32.0;124.0;408.0;516.0;0.0;0.0;0.0;244.6;91.0;41.58;125.1;70.0;10.63;303.4;104.0;13.65;12.0;5.0;3.24;0.0;0;0;total_eve_minutes <= 201.00 AND number_customer_service_calls <= 2.00;2;0.9519867549668874;0.3947;0.9282539682539682;0.4218118869013272
23.0;98.0;415.0;2971.0;0.0;0.0;0.0;72.8;107.0;12.38;186.4;103.0;15.84;175.3;110.0;7.89;10.5;4.0;2.84;3.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND total_night_calls <= 113.00;3;0.9566037735849057;0.5187;0.9394966118102613;0.5600115406809002
29.0;99.0;415.0;3105.0;0.0;0.0;0.0;200.0;66.0;34.0;107.9;104.0;9.17;233.7;82.0;10.52;11.4;2.0;3.08;3.0;0;0;total_eve_minutes <= 166.60 AND total_eve_calls > 101.00 AND total_day_charge > 30.55;3;0.9683257918552036;0.0636;0.9529411764705882;0.07010963646855164
13.0;90.0;415.0;2057.0;0.0;0.0;0.0;259.1;140.0;44.05;124.0;119.0;10.54;188.3;79.0;8.47;12.8;3.0;3.46;0.0;0;0;number_customer_service_calls <= 1.00 AND total_eve_charge <= 14.16;2;0.9613733905579399;0.1423;0.9541446208112875;0.15608770917484133
6.0;101.0;415.0;3764.0;0.0;0.0;0.0;164.6;85.0;27.98;204.9;72.0;17.42;136.4;104.0;6.14;11.5;5.0;3.11;0.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9657794676806084;0.6862;0.936565803864382;0.741200230813618
19.0;104.0;415.0;2008.0;0.0;0.0;0.0;285.3;75.0;48.5;130.8;111.0;11.12;181.8;99.0;8.18;10.5;2.0;2.84;2.0;0;0;total_intl_minutes <= 12.10 AND total_eve_minutes <= 166.60 AND number_customer_service_calls <= 2.00;3;0.993485342019544;0.155;0.956661316211878;0.17195614541257934
31.0;83.0;415.0;1296.0;0.0;0.0;0.0;167.0;120.0;28.39;209.1;102.0;17.77;131.0;107.0;5.9;8.6;2.0;2.32;1.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 1.00;2;0.958904109589041;0.2887;0.9509632224168126;0.31332948643969993
43.0;98.0;510.0;3069.0;0.0;0.0;0.0;86.1;78.0;14.64;222.7;130.0;18.93;155.0;124.0;6.98;9.0;7.0;2.43;0.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9564719358533792;0.6826;0.936565803864382;0.741200230813618
8.0;60.0;408.0;2811.0;0.0;0.0;0.0;207.3;77.0;35.24;207.9;105.0;17.67;108.2;89.0;4.87;12.9;5.0;3.48;1.0;0;0;number_customer_service_calls <= 1.00 AND total_day_charge <= 36.65;2;0.9555143651529193;0.4184;0.9495305164319249;0.4668205424120023
45.0;54.0;408.0;4326.0;0.0;0.0;0.0;197.7;84.0;33.61;221.3;89.0;18.81;189.4;109.0;8.52;7.8;3.0;2.11;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9665605095541401;0.5933;0.9483627204030227;0.6517599538372764
35.0;119.0;415.0;3029.0;0.0;1.0;27.0;220.1;128.0;37.42;268.2;133.0;22.8;146.5;80.0;6.59;11.1;3.0;3.0;0.0;0;0;voice_mail_plan > 0.00 AND total_day_minutes > 215.60;2;0.9699570815450643;0.0661;0.940959409594096;0.07357184073860358
15.0;72.0;510.0;3318.0;0.0;0.0;0.0;287.4;116.0;48.86;235.3;126.0;20.0;292.1;114.0;13.14;5.0;3.0;1.35;4.0;1;1;total_day_minutes > 215.60 AND total_eve_minutes > 233.50 AND voice_mail_plan <= 0.00 AND total_night_minutes > 234.90 AND total_day_charge > 36.65 AND total_night_charge > 10.57 AND total_night_calls > 113.00 AND account_length <= 100.00 AND phone_number <= 3768.25;9;0.9352331606217616;0.0011;0.8;0.007462686567164179
26.0;138.0;415.0;3870.0;0.0;0.0;0.0;133.9;87.0;22.76;166.4;110.0;14.14;193.5;139.0;8.71;15.4;3.0;4.16;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9653916211293261;0.4224;0.9495305164319249;0.4668205424120023
13.0;45.0;510.0;3330.0;1.0;1.0;40.0;179.0;114.0;30.43;272.6;99.0;23.17;67.1;80.0;3.02;10.8;3.0;2.92;3.0;0;0;voice_mail_plan > 0.00 AND total_intl_calls <= 4.00;2;0.9546925566343042;0.167;0.9283536585365854;0.1757068667051356
21.0;73.0;408.0;1096.0;0.0;0.0;0.0;272.4;112.0;46.31;252.2;91.0;21.44;255.4;112.0;11.49;10.9;5.0;2.94;1.0;1;1;total_day_minutes > 215.60 AND total_eve_minutes > 233.50 AND voice_mail_plan <= 0.00 AND total_night_minutes > 234.90 AND area_code <= 408.00 AND account_length <= 127.00 AND total_eve_calls <= 101.00 AND total_night_charge > 8.99 AND total_intl_minutes > 10.30 AND number_customer_service_calls <= 2.00 AND number_vmail_messages <= 17.00 AND phone_number <= 2516.50;12;0.9541284403669725;0.0003;1.0;0.0037313432835820895
41.0;39.0;408.0;3662.0;0.0;0.0;0.0;179.0;88.0;30.43;148.2;124.0;12.6;146.8;116.0;6.61;8.8;4.0;2.38;2.0;0;0;number_customer_service_calls <= 2.00 AND total_eve_charge <= 14.16;2;0.9692307692307692;0.2022;0.9473684210526315;0.2181188690132718
50.0;39.0;510.0;68.0;0.0;1.0;38.0;201.8;66.0;34.31;200.1;87.0;17.01;173.7;112.0;7.82;9.5;3.0;2.57;0.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.969309462915601;0.2436;0.9614181438998958;0.2660126947489902
1.0;69.0;415.0;3220.0;0.0;0.0;0.0;183.4;85.0;31.18;237.6;100.0;20.2;228.0;94.0;10.26;9.0;5.0;2.43;3.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9553314121037464;0.6839;0.936565803864382;0.741200230813618
22.0;62.0;408.0;4550.0;0.0;0.0;0.0;119.3;94.0;20.28;224.0;81.0;19.04;156.7;78.0;7.05;12.1;6.0;3.27;5.0;1;1;number_customer_service_calls > 2.00 AND total_day_minutes <= 143.67 AND total_night_calls <= 87.00 AND total_eve_calls <= 87.00 AND total_night_minutes <= 166.30 AND total_day_charge <= 24.43 AND phone_number > 2516.50 AND 4.00 < total_intl_calls <= 6.00 AND 88.00 < total_day_calls <= 101.00 AND voice_mail_plan <= 0.00 AND total_night_charge <= 7.48 AND 13.00 < state <= 39.00 AND area_code <= 415.00 AND account_length <= 73.00 AND total_intl_minutes > 8.50;15;0.6880597014925374;0.0001;1.0;0.0037313432835820895
48.0;161.0;408.0;4627.0;0.0;0.0;0.0;154.7;84.0;26.3;177.8;125.0;15.11;172.9;90.0;7.78;5.9;2.0;1.59;4.0;1;1;number_customer_service_calls > 2.00 AND total_day_charge <= 30.55 AND total_eve_charge <= 17.09 AND 143.67 < total_day_minutes <= 179.70 AND 166.60 < total_eve_minutes <= 233.50 AND phone_number > 3768.25 AND 7.48 < total_night_charge <= 8.99 AND 166.30 < total_night_minutes <= 199.70 AND account_length > 100.00 AND number_vmail_messages <= 17.00 AND total_intl_calls <= 4.00 AND state > 39.00;12;0.660377358490566;0.0003;1.0;0.0037313432835820895
8.0;81.0;510.0;2436.0;1.0;0.0;0.0;250.6;85.0;42.6;187.9;50.0;15.97;120.3;131.0;5.41;7.8;5.0;2.11;1.0;0;0;total_eve_minutes <= 201.00 AND number_customer_service_calls <= 1.00 AND total_day_calls <= 88.00;3;0.9732620320855615;0.0806;0.943217665615142;0.086266589728794
10.0;64.0;510.0;4508.0;0.0;0.0;0.0;216.9;78.0;36.87;211.0;115.0;17.94;179.8;116.0;8.09;11.4;5.0;3.08;3.0;0;0;international_plan <= 0.00 AND total_night_calls > 87.00 AND total_intl_calls > 4.00 AND total_eve_charge <= 19.85;4;0.9573643410852714;0.2118;0.9197604790419162;0.22158107328332372
46.0;75.0;510.0;2602.0;0.0;0.0;0.0;209.4;133.0;35.6;211.5;121.0;17.98;291.2;123.0;13.1;7.2;4.0;1.94;1.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9529262086513995;0.6856;0.936565803864382;0.741200230813618
43.0;115.0;415.0;1611.0;0.0;0.0;0.0;211.1;112.0;35.89;227.8;113.0;19.36;179.6;110.0;8.08;7.2;2.0;1.94;0.0;0;0;number_customer_service_calls <= 2.00 AND total_day_charge <= 36.65 AND international_plan <= 0.00;3;0.9669327251995439;0.5415;0.9756992205410362;0.6139642238892095
24.0;154.0;415.0;1975.0;0.0;0.0;0.0;162.0;87.0;27.54;199.5;147.0;16.96;243.0;66.0;10.93;1.1;5.0;0.3;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9556213017751479;0.4183;0.9495305164319249;0.4668205424120023
47.0;56.0;415.0;432.0;0.0;1.0;29.0;37.7;115.0;6.41;144.1;111.0;12.25;226.6;101.0;10.2;4.9;3.0;1.32;1.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9645833333333333;0.2386;0.9614181438998958;0.2660126947489902
43.0;92.0;510.0;504.0;0.0;0.0;0.0;139.8;98.0;23.77;174.9;143.0;14.87;201.6;135.0;9.07;9.4;7.0;2.54;2.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND number_customer_service_calls <= 2.00;3;0.9815864022662889;0.5505;0.9756992205410362;0.6139642238892095
40.0;100.0;510.0;1114.0;0.0;0.0;0.0;115.9;87.0;19.7;111.3;56.0;9.46;170.2;77.0;7.66;7.1;4.0;1.92;1.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.9799107142857143;0.185;0.9778393351800554;0.20369301788805538
50.0;96.0;408.0;73.0;0.0;0.0;0.0;144.0;102.0;24.48;224.7;73.0;19.1;227.7;91.0;10.25;10.0;7.0;2.7;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9622132253711201;0.5986;0.9483627204030227;0.6517599538372764
15.0;148.0;415.0;2281.0;0.0;1.0;26.0;158.7;91.0;26.98;160.5;127.0;13.64;218.3;88.0;9.82;9.9;3.0;2.67;1.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00;2;0.9527896995708155;0.3999;0.9491844416562107;0.4365262550490479
29.0;200.0;408.0;3602.0;0.0;0.0;0.0;195.4;71.0;33.22;249.4;96.0;21.2;233.1;132.0;10.49;12.9;2.0;3.48;3.0;0;0;179.70 < total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9692737430167597;0.2337;0.961081081081081;0.25649163300634736
28.0;141.0;415.0;2016.0;0.0;0.0;0.0;208.5;129.0;35.45;190.3;86.0;16.18;144.7;93.0;6.51;12.0;9.0;3.24;1.0;0;0;179.70 < total_day_minutes <= 215.60;1;0.9733333333333334;0.2451;0.938185443668993;0.27149451817657244
10.0;70.0;415.0;1778.0;0.0;1.0;20.0;230.2;110.0;39.13;177.5;111.0;15.09;206.3;38.0;9.28;11.9;2.0;3.21;0.0;0;0;voice_mail_plan > 0.00 AND total_day_minutes > 179.70;2;0.9862385321100917;0.1417;0.9473684210526315;0.15060588574725908
0.0;97.0;415.0;2738.0;0.0;1.0;24.0;176.1;109.0;29.94;159.4;81.0;13.55;269.1;94.0;12.11;12.1;9.0;3.27;0.0;0;0;international_plan <= 0.00 AND voice_mail_plan > 0.00;2;0.9593023255813954;0.2462;0.9614181438998958;0.2660126947489902
38.0;96.0;415.0;512.0;0.0;1.0;28.0;66.6;147.0;11.32;297.0;121.0;25.25;144.2;106.0;6.49;13.0;3.0;3.51;2.0;0;0;voice_mail_plan > 0.00 AND total_eve_minutes > 233.50;2;0.9842931937172775;0.0714;0.9331103678929766;0.08049624927870744
44.0;83.0;510.0;3073.0;0.0;0.0;0.0;208.9;71.0;35.51;214.8;92.0;18.26;247.9;108.0;11.16;13.0;5.0;3.51;1.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9560906515580736;0.6867;0.936565803864382;0.741200230813618
3.0;63.0;415.0;4307.0;0.0;1.0;19.0;163.0;75.0;27.71;238.4;103.0;20.26;171.8;100.0;7.73;11.3;3.0;3.05;3.0;0;0;voice_mail_plan > 0.00 AND total_eve_minutes > 201.00;2;0.9730769230769231;0.1328;0.9358288770053476;0.15147143681477207
44.0;138.0;510.0;1389.0;0.0;0.0;0.0;205.9;96.0;35.0;257.1;94.0;21.85;209.0;63.0;9.4;12.1;8.0;3.27;0.0;0;0;international_plan <= 0.00 AND total_day_charge <= 36.65 AND number_customer_service_calls <= 2.00;3;0.9880546075085325;0.5427;0.9756992205410362;0.6139642238892095
22.0;91.0;408.0;932.0;0.0;0.0;0.0;134.7;116.0;22.9;295.3;98.0;25.1;195.5;121.0;8.8;6.6;5.0;1.78;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9549718574108818;0.5957;0.9483627204030227;0.6517599538372764
22.0;132.0;408.0;3223.0;0.0;0.0;0.0;291.2;104.0;49.5;234.2;132.0;19.91;191.7;87.0;8.63;8.9;3.0;2.4;1.0;1;1;total_day_minutes > 215.60 AND total_eve_minutes > 233.50 AND voice_mail_plan <= 0.00 AND 166.30 < total_night_minutes <= 199.70 AND area_code <= 408.00 AND total_intl_calls <= 3.00 AND total_day_calls > 101.00 AND state > 13.00 AND account_length > 127.00 AND total_intl_charge > 2.30;10;0.9533898305084746;0.0003;1.0;0.005597014925373134
13.0;31.0;415.0;3231.0;0.0;0.0;0.0;177.3;129.0;30.14;152.8;105.0;12.99;162.9;92.0;7.33;5.1;2.0;1.38;0.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 2.00;2;0.9574175824175825;0.1971;0.9473684210526315;0.2181188690132718
30.0;152.0;510.0;499.0;0.0;0.0;0.0;228.1;93.0;38.78;136.4;106.0;11.59;197.3;107.0;8.88;9.0;2.0;2.43;1.0;0;0;number_customer_service_calls <= 1.00 AND total_eve_charge <= 17.09;2;0.9604938271604938;0.2781;0.9287622439893143;0.30092325447201385
